PFAM	KO	PATHWAY	PATHWAY NAME
PF07075		3507	PF07075
PF07076		3508	PF07076
PF07077		3509	PF07077
PF07079		3510	PF07079
PF07080		3511	PF07080
PF07081		3512	PF07081
PF07082		3513	PF07082
PF07083		3514	PF07083
PF07087		3515	PF07087
PF07092		3516	PF07092
PF07094		3517	PF07094
PF07096		3518	PF07096
PF07097		3519	PF07097
PF07098		3520	PF07098
PF07099		3521	PF07099
PF07101		3522	PF07101
PF07102		3523	PF07102
PF07103		3524	PF07103
PF07104		3525	PF07104
PF07105		3526	PF07105
PF07112		3527	PF07112
PF07116		3528	PF07116
PF07117		3529	PF07117
PF07118		3530	PF07118
PF07119		3531	PF07119
PF07120		3532	PF07120
PF07125		3533	PF07125
PF07128		3534	PF07128
PF07129		3535	PF07129
PF07131		3536	PF07131
PF07134		3537	PF07134
PF07136		3538	PF07136
PF07138		3539	PF07138
PF07139		3540	PF07139
PF07142		3541	PF07142
PF07146		3542	PF07146
PF07150		3543	PF07150
PF07151		3544	PF07151
PF07154		3545	PF07154
PF07159		3546	PF07159
PF07165		3547	PF07165
PF07166		3548	PF07166
PF07176		3549	PF07176
PF07182		3550	PF07182
PF07183		3551	PF07183
PF07185		3552	PF07185
PF07187		3553	PF07187
PF07190		3554	PF07190
PF07193		3555	PF07193
PF07197		3556	PF07197
PF07198		3557	PF07198
PF07199		3558	PF07199
PF07203		3559	PF07203
PF07205		3560	PF07205
PF07208		3561	PF07208
PF07209		3562	PF07209
PF07210		3563	PF07210
PF07214		3564	PF07214
PF07215		3565	PF07215
PF07220		3566	PF07220
PF07223		3567	PF07223
PF07226		3568	PF07226
PF07232		3569	PF07232
PF07233		3570	PF07233
PF07235		3571	PF07235
PF07237		3572	PF07237
PF07242		3573	PF07242
PF07248		3574	PF07248
PF07252		3575	PF07252
PF07256		3576	PF07256
PF07270		3577	PF07270
PF07273		3578	PF07273
PF07274		3579	PF07274
PF07278		3580	PF07278
PF07279		3581	PF07279
PF07285		3582	PF07285
PF07286		3583	PF07286
PF07288		3584	PF07288
PF07290		3585	PF07290
PF07293		3586	PF07293
PF07295		3587	PF07295
PF07301		3588	PF07301
PF07305		3589	PF07305
PF07306		3590	PF07306
PF07308		3591	PF07308
PF07312		3592	PF07312
PF07313		3593	PF07313
PF07314		3594	PF07314
PF07315		3595	PF07315
PF07316		3596	PF07316
PF07318		3597	PF07318
PF07323		3598	PF07323
PF07330		3599	PF07330
PF07338		3600	PF07338
PF07339		3601	PF07339
PF07341		3602	PF07341
PF07342		3603	PF07342
PF07343		3604	PF07343
PF07345		3605	PF07345
PF07346		3606	PF07346
PF07349		3607	PF07349
PF07350		3608	PF07350
PF02520		3609	PF02520
PF07351		3610	PF07351
PF07356		3611	PF07356
PF07358		3612	PF07358
PF07363		3613	PF07363
PF07364		3614	PF07364
PF07368		3615	PF07368
PF07369		3616	PF07369
PF07370		3617	PF07370
PF07371		3618	PF07371
PF07372		3619	PF07372
PF07374		3620	PF07374
PF07377		3621	PF07377
PF07379		3622	PF07379
PF07381		3623	PF07381
PF07383		3624	PF07383
PF07384		3625	PF07384
PF07386		3626	PF07386
PF02576		3627	PF02576
PF07389		3628	PF07389
PF07394		3629	PF07394
PF07397		3630	PF07397
PF07403		3631	PF07403
PF07405		3632	PF07405
PF07408		3633	PF07408
PF07411		3634	PF07411
PF07420		3635	PF07420
PF17384		3636	PF17384
PF07423		3637	PF07423
PF07431		3638	PF07431
PF07433		3639	PF07433
PF07438		3640	PF07438
PF07439		3641	PF07439
PF07457		3642	PF07457
PF07466		3643	PF07466
PF07469		3644	PF07469
PF07481		3645	PF07481
PF07482		3646	PF07482
PF07509		3647	PF07509
PF07510		3648	PF07510
PF07511		3649	PF07511
PF07485		3650	PF07485
PF07550		3651	PF07550
PF07551		3652	PF07551
PF07556		3653	PF07556
PF07560		3654	PF07560
PF07561		3655	PF07561
PF07563		3656	PF07563
PF07564		3657	PF07564
PF07566		3658	PF07566
PF07577		3659	PF07577
PF07579		3660	PF07579
PF02582		3661	PF02582
PF07588		3662	PF07588
PF07590		3663	PF07590
PF07597		3664	PF07597
PF07598		3665	PF07598
PF07599		3666	PF07599
PF07600		3667	PF07600
PF07602		3668	PF07602
PF07603		3669	PF07603
PF07606		3670	PF07606
PF07607		3671	PF07607
PF07608		3672	PF07608
PF07609		3673	PF07609
PF07610		3674	PF07610
PF07611		3675	PF07611
PF07613		3676	PF07613
PF07614		3677	PF07614
PF07617		3678	PF07617
PF07618		3679	PF07618
PF07619		3680	PF07619
PF07621		3681	PF07621
PF07622		3682	PF07622
PF07625		3683	PF07625
PF07628		3684	PF07628
PF07629		3685	PF07629
PF07632		3686	PF07632
PF07643		3687	PF07643
PF07659		3688	PF07659
PF01519		3689	PF01519
PF07667		3690	PF07667
PF07671		3691	PF07671
PF07713		3692	PF07713
PF07753		3693	PF07753
PF07754		3694	PF07754
PF07755		3695	PF07755
PF17396		3696	PF17396
PF07756		3697	PF07756
PF07758		3698	PF07758
PF07759		3699	PF07759
PF07760		3700	PF07760
PF07761		3701	PF07761
PF07762		3702	PF07762
PF07773		3703	PF07773
PF07784		3704	PF07784
PF07785		3705	PF07785
PF07786		3706	PF07786
PF07789		3707	PF07789
PF07791		3708	PF07791
PF07793		3709	PF07793
PF07794		3710	PF07794
PF07843		3711	PF07843
PF07795		3712	PF07795
PF07845		3713	PF07845
PF07796		3714	PF07796
PF07797		3715	PF07797
PF07798		3716	PF07798
PF07849		3717	PF07849
PF07852		3718	PF07852
PF07799		3719	PF07799
PF07800		3720	PF07800
PF07816		3721	PF07816
PF07854		3722	PF07854
PF07801		3723	PF07801
PF07853		3724	PF07853
PF07864		3725	PF07864
PF07865		3726	PF07865
PF07866		3727	PF07866
PF07867		3728	PF07867
PF07868		3729	PF07868
PF07869		3730	PF07869
PF07870		3731	PF07870
PF07871		3732	PF07871
PF07872		3733	PF07872
PF02593		3734	PF02593
PF07874		3735	PF07874
PF07877		3736	PF07877
PF07909		3737	PF07909
PF07889		3738	PF07889
PF07891		3739	PF07891
PF07892		3740	PF07892
PF07893		3741	PF07893
PF02594		3742	PF02594
PF07900		3743	PF07900
PF07901		3744	PF07901
PF07895		3745	PF07895
PF07896		3746	PF07896
PF07898		3747	PF07898
PF07911		3748	PF07911
PF07913		3749	PF07913
PF07914		3750	PF07914
PF07933		3751	PF07933
PF07946		3752	PF07946
PF07920		3753	PF07920
PF07939		3754	PF07939
PF07937		3755	PF07937
PF07955		3756	PF07955
PF07958		3757	PF07958
PF07954		3758	PF07954
PF02596		3759	PF02596
PF07956		3760	PF07956
PF07950		3761	PF07950
PF07997		3762	PF07997
PF08002		3763	PF08002
PF08004		3764	PF08004
PF08006		3765	PF08006
PF08012		3766	PF08012
PF08014		3767	PF08014
PF08020		3768	PF08020
PF08044		3769	PF08044
PF08101		3770	PF08101
PF08217		3771	PF08217
PF08213		3772	PF08213
PF05414		3773	PF05414
PF08224		3774	PF08224
PF08226		3775	PF08226
PF08349		3776	PF08349
PF08350		3777	PF08350
PF08333		3778	PF08333
PF08351		3779	PF08351
PF08353		3780	PF08353
PF08354		3781	PF08354
PF08331		3782	PF08331
PF08338		3783	PF08338
PF08340		3784	PF08340
PF08522		3785	PF08522
PF08409		3786	PF08409
PF08410		3787	PF08410
PF08401		3788	PF08401
PF08427		3789	PF08427
PF08489		3790	PF08489
PF08490		3791	PF08490
PF08508		3792	PF08508
PF08520		3793	PF08520
PF08538		3794	PF08538
PF08551		3795	PF08551
PF08550		3796	PF08550
PF08555		3797	PF08555
PF08560		3798	PF08560
PF05585		3799	PF05585
PF03564		3800	PF03564
PF08570		3801	PF08570
PF08576		3802	PF08576
PF08578		3803	PF08578
PF08719		3804	PF08719
PF08588		3805	PF08588
PF08589		3806	PF08589
PF08590		3807	PF08590
PF08592		3808	PF08592
PF08593		3809	PF08593
PF08611		3810	PF08611
PF07987		3811	PF07987
PF08643		3812	PF08643
PF08681		3813	PF08681
PF08680		3814	PF08680
PF08682		3815	PF08682
PF08735		3816	PF08735
PF08747		3817	PF08747
PF02622		3818	PF02622
PF08760		3819	PF08760
PF08768		3820	PF08768
PF08795		3821	PF08795
PF08796		3822	PF08796
PF08807		3823	PF08807
PF08809		3824	PF08809
PF08811		3825	PF08811
PF08818		3826	PF08818
PF08819		3827	PF08819
PF08820		3828	PF08820
PF08822		3829	PF08822
PF08827		3830	PF08827
PF08830		3831	PF08830
PF08837		3832	PF08837
PF08838		3833	PF08838
PF08844		3834	PF08844
PF08846		3835	PF08846
PF08848		3836	PF08848
PF08849		3837	PF08849
PF08850		3838	PF08850
PF08852		3839	PF08852
PF08853		3840	PF08853
PF08854		3841	PF08854
PF08855		3842	PF08855
PF08856		3843	PF08856
PF08860		3844	PF08860
PF08861		3845	PF08861
PF08862		3846	PF08862
PF08865		3847	PF08865
PF08866		3848	PF08866
PF08875		3849	PF08875
PF08873		3850	PF08873
PF08874		3851	PF08874
PF08876		3852	PF08876
PF08878		3853	PF08878
PF08894		3854	PF08894
PF08893		3855	PF08893
PF08895		3856	PF08895
PF08897		3857	PF08897
PF08896		3858	PF08896
PF08898		3859	PF08898
PF08899		3860	PF08899
PF08900		3861	PF08900
PF08903		3862	PF08903
PF08901		3863	PF08901
PF08902		3864	PF08902
PF08904		3865	PF08904
PF08905		3866	PF08905
PF08906		3867	PF08906
PF08908		3868	PF08908
PF08907		3869	PF08907
PF08909		3870	PF08909
PF08983		3871	PF08983
PF08982		3872	PF08982
PF08984		3873	PF08984
PF08948		3874	PF08948
PF08949		3875	PF08949
PF08950		3876	PF08950
PF08937		3877	PF08937
PF08933		3878	PF08933
PF08952		3879	PF08952
PF08956		3880	PF08956
PF08965		3881	PF08965
PF08958		3882	PF08958
PF08960		3883	PF08960
PF08962		3884	PF08962
PF08974		3885	PF08974
PF08963		3886	PF08963
PF02639		3887	PF02639
PF08966		3888	PF08966
PF08980		3889	PF08980
PF08967		3890	PF08967
PF08968		3891	PF08968
PF09002		3892	PF09002
PF08986		3893	PF08986
PF09001		3894	PF09001
PF09004		3895	PF09004
PF08987		3896	PF08987
PF08979		3897	PF08979
PF08989		3898	PF08989
PF09005		3899	PF09005
PF08953		3900	PF08953
PF01579		3901	PF01579
PF02641		3902	PF02641
PF08972		3903	PF08972
PF08921		3904	PF08921
PF08922		3905	PF08922
PF08924		3906	PF08924
PF08925		3907	PF08925
PF08926		3908	PF08926
PF08928		3909	PF08928
PF08929		3910	PF08929
PF08930		3911	PF08930
PF08939		3912	PF08939
PF08940		3913	PF08940
PF08942		3914	PF08942
PF02643		3915	PF02643
PF09081		3916	PF09081
PF09082		3917	PF09082
PF09083		3918	PF09083
PF09086		3919	PF09086
PF09094		3920	PF09094
PF09095		3921	PF09095
PF09118		3922	PF09118
PF09122		3923	PF09122
PF09123		3924	PF09123
PF09130		3925	PF09130
PF09147		3926	PF09147
PF09148		3927	PF09148
PF09149		3928	PF09149
PF09151		3929	PF09151
PF09152		3930	PF09152
PF09153		3931	PF09153
PF09154		3932	PF09154
PF09155		3933	PF09155
PF09167		3934	PF09167
PF09172		3935	PF09172
PF09175		3936	PF09175
PF09178		3937	PF09178
PF09183		3938	PF09183
PF09185		3939	PF09185
PF09186		3940	PF09186
PF09188		3941	PF09188
PF09189		3942	PF09189
PF09196		3943	PF09196
PF09205		3944	PF09205
PF09210		3945	PF09210
PF09211		3946	PF09211
PF09218		3947	PF09218
PF09224		3948	PF09224
PF09227		3949	PF09227
PF09234		3950	PF09234
PF09244		3951	PF09244
PF09248		3952	PF09248
PF09260		3953	PF09260
PF09269		3954	PF09269
PF09291		3955	PF09291
PF09301		3956	PF09301
PF09313		3957	PF09313
PF09314		3958	PF09314
PF09317		3959	PF09317
PF09320		3960	PF09320
PF09321		3961	PF09321
PF09322		3962	PF09322
PF09323		3963	PF09323
PF09324		3964	PF09324
PF09327		3965	PF09327
PF09331		3966	PF09331
PF09342		3967	PF09342
PF09345		3968	PF09345
PF09347		3969	PF09347
PF09348		3970	PF09348
PF09350		3971	PF09350
PF09351		3972	PF09351
PF09353		3973	PF09353
PF09362		3974	PF09362
PF09366		3975	PF09366
PF09369		3976	PF09369
PF09390		3977	PF09390
PF09391		3978	PF09391
PF09393		3979	PF09393
PF09400		3980	PF09400
PF09406		3981	PF09406
PF09413		3982	PF09413
PF09418		3983	PF09418
PF09428		3984	PF09428
PF09430		3985	PF09430
PF09431		3986	PF09431
PF09427		3987	PF09427
PF09435		3988	PF09435
PF09436		3989	PF09436
PF09438		3990	PF09438
PF09442		3991	PF09442
PF09450		3992	PF09450
PF02656		3993	PF02656
PF09449		3994	PF09449
PF09633		3995	PF09633
PF09630		3996	PF09630
PF09634		3997	PF09634
PF09641		3998	PF09641
PF09640		3999	PF09640
PF09667		4000	PF09667
PF09592		4001	PF09592
PF10356		4002	PF10356
PF10217		4003	PF10217
PF09745		4004	PF09745
PF09740		4005	PF09740
PF09741		4006	PF09741
PF09755		4007	PF09755
PF09752		4008	PF09752
PF09747		4009	PF09747
PF09767		4010	PF09767
PF10218		4011	PF10218
PF09829		4012	PF09829
PF09831		4013	PF09831
PF09832		4014	PF09832
PF09834		4015	PF09834
PF09835		4016	PF09835
PF09836		4017	PF09836
PF09837		4018	PF09837
PF09838		4019	PF09838
PF09839		4020	PF09839
PF09840		4021	PF09840
PF09842		4022	PF09842
PF09843		4023	PF09843
PF09844		4024	PF09844
PF09845		4025	PF09845
PF09846		4026	PF09846
PF09848		4027	PF09848
PF09849		4028	PF09849
PF09852		4029	PF09852
PF09853		4030	PF09853
PF09856		4031	PF09856
PF09858		4032	PF09858
PF09860		4033	PF09860
PF09862		4034	PF09862
PF09863		4035	PF09863
PF09865		4036	PF09865
PF09866		4037	PF09866
PF09868		4038	PF09868
PF09869		4039	PF09869
PF09870		4040	PF09870
PF09871		4041	PF09871
PF09872		4042	PF09872
PF01595		4043	PF01595
PF09873		4044	PF09873
PF09874		4045	PF09874
PF09875		4046	PF09875
PF09876		4047	PF09876
PF09877		4048	PF09877
PF09878		4049	PF09878
PF09879		4050	PF09879
PF09880		4051	PF09880
PF09881		4052	PF09881
PF09882		4053	PF09882
PF02680		4054	PF02680
PF09883		4055	PF09883
PF09884		4056	PF09884
PF09885		4057	PF09885
PF09886		4058	PF09886
PF09887		4059	PF09887
PF09888		4060	PF09888
PF09889		4061	PF09889
PF09890		4062	PF09890
PF09891		4063	PF09891
PF09892		4064	PF09892
PF02681		4065	PF02681
PF09893		4066	PF09893
PF09894		4067	PF09894
PF09895		4068	PF09895
PF09897		4069	PF09897
PF09898		4070	PF09898
PF09899		4071	PF09899
PF09900		4072	PF09900
PF09902		4073	PF09902
PF09903		4074	PF09903
PF09906		4075	PF09906
PF09909		4076	PF09909
PF09910		4077	PF09910
PF09911		4078	PF09911
PF09912		4079	PF09912
PF09913		4080	PF09913
PF09916		4081	PF09916
PF09917		4082	PF09917
PF09918		4083	PF09918
PF09919		4084	PF09919
PF09920		4085	PF09920
PF10221		4086	PF10221
PF10222		4087	PF10222
PF09921		4088	PF09921
PF09922		4089	PF09922
PF09923		4090	PF09923
PF09924		4091	PF09924
PF09925		4092	PF09925
PF09926		4093	PF09926
PF09928		4094	PF09928
PF09929		4095	PF09929
PF09930		4096	PF09930
PF09931		4097	PF09931
PF09932		4098	PF09932
PF09933		4099	PF09933
PF09935		4100	PF09935
PF09937		4101	PF09937
PF09938		4102	PF09938
PF09939		4103	PF09939
PF09940		4104	PF09940
PF09941		4105	PF09941
PF09943		4106	PF09943
PF09945		4107	PF09945
PF09946		4108	PF09946
PF10035		4109	PF10035
PF02698		4110	PF02698
PF09947		4111	PF09947
PF10223		4112	PF10223
PF09948		4113	PF09948
PF09949		4114	PF09949
PF09950		4115	PF09950
PF09951		4116	PF09951
PF09953		4117	PF09953
PF09954		4118	PF09954
PF09955		4119	PF09955
PF09956		4120	PF09956
PF09958		4121	PF09958
PF09959		4122	PF09959
PF09960		4123	PF09960
PF09961		4124	PF09961
PF09962		4125	PF09962
PF09963		4126	PF09963
PF09964		4127	PF09964
PF09965		4128	PF09965
PF01629		4129	PF01629
PF02713		4130	PF02713
PF09966		4131	PF09966
PF09967		4132	PF09967
PF13203		4133	PF13203
PF09968		4134	PF09968
PF09969		4135	PF09969
PF09970		4136	PF09970
PF10224		4137	PF10224
PF09971		4138	PF09971
PF09972		4139	PF09972
PF09973		4140	PF09973
PF09974		4141	PF09974
PF09979		4142	PF09979
PF09980		4143	PF09980
PF09981		4144	PF09981
PF09982		4145	PF09982
PF02720		4146	PF02720
PF09983		4147	PF09983
PF09984		4148	PF09984
PF09986		4149	PF09986
PF09987		4150	PF09987
PF09988		4151	PF09988
PF10228		4152	PF10228
PF09989		4153	PF09989
PF02721		4154	PF02721
PF09990		4155	PF09990
PF09991		4156	PF09991
PF09994		4157	PF09994
PF09995		4158	PF09995
PF09996		4159	PF09996
PF09997		4160	PF09997
PF09998		4161	PF09998
PF09999		4162	PF09999
PF10001		4163	PF10001
PF10002		4164	PF10002
PF10003		4165	PF10003
PF10004		4166	PF10004
PF10006		4167	PF10006
PF10007		4168	PF10007
PF10008		4169	PF10008
PF10009		4170	PF10009
PF10011		4171	PF10011
PF10012		4172	PF10012
PF10013		4173	PF10013
PF10015		4174	PF10015
PF10016		4175	PF10016
PF02890		4176	PF02890
PF10020		4177	PF10020
PF10021		4178	PF10021
PF10022		4179	PF10022
PF10025		4180	PF10025
PF10026		4181	PF10026
PF10027		4182	PF10027
PF10028		4183	PF10028
PF10029		4184	PF10029
PF10030		4185	PF10030
PF10031		4186	PF10031
PF10038		4187	PF10038
PF10039		4188	PF10039
PF10041		4189	PF10041
PF10042		4190	PF10042
PF10043		4191	PF10043
PF02989		4192	PF02989
PF10045		4193	PF10045
PF10047		4194	PF10047
PF10048		4195	PF10048
PF10049		4196	PF10049
PF10050		4197	PF10050
PF10074		4198	PF10074
PF10051		4199	PF10051
PF10052		4200	PF10052
PF02995		4201	PF02995
PF10053		4202	PF10053
PF10054		4203	PF10054
PF10055		4204	PF10055
PF10056		4205	PF10056
PF10057		4206	PF10057
PF10060		4207	PF10060
PF10061		4208	PF10061
PF10062		4209	PF10062
PF10063		4210	PF10063
PF10065		4211	PF10065
PF10066		4212	PF10066
PF10067		4213	PF10067
PF10070		4214	PF10070
PF10071		4215	PF10071
PF10073		4216	PF10073
PF10076		4217	PF10076
PF10077		4218	PF10077
PF10231		4219	PF10231
PF10078		4220	PF10078
PF10080		4221	PF10080
PF10083		4222	PF10083
PF10084		4223	PF10084
PF10087		4224	PF10087
PF10088		4225	PF10088
PF10092		4226	PF10092
PF10094		4227	PF10094
PF10095		4228	PF10095
PF10096		4229	PF10096
PF10097		4230	PF10097
PF10098		4231	PF10098
PF10101		4232	PF10101
PF03008		4233	PF03008
PF10209		4234	PF10209
PF10102		4235	PF10102
PF10105		4236	PF10105
PF10106		4237	PF10106
PF09804		4238	PF09804
PF09789		4239	PF09789
PF09823		4240	PF09823
PF10184		4241	PF10184
PF03057		4242	PF03057
PF10154		4243	PF10154
PF10164		4244	PF10164
PF10166		4245	PF10166
PF10179		4246	PF10179
PF03072		4247	PF03072
PF10176		4248	PF10176
PF10177		4249	PF10177
PF10180		4250	PF10180
PF09574		4251	PF09574
PF09558		4252	PF09558
PF09536		4253	PF09536
PF09543		4254	PF09543
PF09533		4255	PF09533
PF09544		4256	PF09544
PF09557		4257	PF09557
PF09537		4258	PF09537
PF09722		4259	PF09722
PF09539		4260	PF09539
PF09526		4261	PF09526
PF09498		4262	PF09498
PF09493		4263	PF09493
PF09523		4264	PF09523
PF09622		4265	PF09622
PF09624		4266	PF09624
PF09654		4267	PF09654
PF09660		4268	PF09660
PF09661		4269	PF09661
PF09664		4270	PF09664
PF03086		4271	PF03086
PF09674		4272	PF09674
PF10287		4273	PF10287
PF10290		4274	PF10290
PF10293		4275	PF10293
PF10295		4276	PF10295
PF10302		4277	PF10302
PF13373		4278	PF13373
PF10303		4279	PF10303
PF03087		4280	PF03087
PF10313		4281	PF10313
PF10329		4282	PF10329
PF10332		4283	PF10332
PF10336		4284	PF10336
PF10338		4285	PF10338
PF10348		4286	PF10348
PF10350		4287	PF10350
PF03103		4288	PF03103
PF10353		4289	PF10353
PF10354		4290	PF10354
PF10360		4291	PF10360
PF10361		4292	PF10361
PF10365		4293	PF10365
PF10370		4294	PF10370
PF10382		4295	PF10382
PF03112		4296	PF03112
PF10386		4297	PF10386
PF10387		4298	PF10387
PF10398		4299	PF10398
PF10476		4300	PF10476
PF10474		4301	PF10474
PF10504		4302	PF10504
PF10445		4303	PF10445
PF10446		4304	PF10446
PF10454		4305	PF10454
PF09601		4306	PF09601
PF09343		4307	PF09343
PF09365		4308	PF09365
PF09495		4309	PF09495
PF09591		4310	PF09591
PF10240		4311	PF10240
PF10239		4312	PF10239
PF10611		4313	PF10611
PF03140		4314	PF03140
PF10615		4315	PF10615
PF10616		4316	PF10616
PF10617		4317	PF10617
PF10629		4318	PF10629
PF10630		4319	PF10630
PF10631		4320	PF10631
PF10649		4321	PF10649
PF10652		4322	PF10652
PF10654		4323	PF10654
PF10655		4324	PF10655
PF10656		4325	PF10656
PF10658		4326	PF10658
PF10667		4327	PF10667
PF10673		4328	PF10673
PF10675		4329	PF10675
PF03158		4330	PF03158
PF10677		4331	PF10677
PF10679		4332	PF10679
PF10678		4333	PF10678
PF10689		4334	PF10689
PF10691		4335	PF10691
PF10692		4336	PF10692
PF10693		4337	PF10693
PF10694		4338	PF10694
PF10696		4339	PF10696
PF10697		4340	PF10697
PF10698		4341	PF10698
PF10702		4342	PF10702
PF10704		4343	PF10704
PF10713		4344	PF10713
PF10708		4345	PF10708
PF10709		4346	PF10709
PF10710		4347	PF10710
PF10711		4348	PF10711
PF10721		4349	PF10721
PF10720		4350	PF10720
PF10724		4351	PF10724
PF10725		4352	PF10725
PF10726		4353	PF10726
PF10728		4354	PF10728
PF10730		4355	PF10730
PF10734		4356	PF10734
PF10732		4357	PF10732
PF10733		4358	PF10733
PF10735		4359	PF10735
PF10736		4360	PF10736
PF10800		4361	PF10800
PF10740		4362	PF10740
PF10745		4363	PF10745
PF10811		4364	PF10811
PF10752		4365	PF10752
PF10749		4366	PF10749
PF10751		4367	PF10751
PF10750		4368	PF10750
PF10801		4369	PF10801
PF10804		4370	PF10804
PF10802		4371	PF10802
PF10807		4372	PF10807
PF10808		4373	PF10808
PF10820		4374	PF10820
PF11245		4375	PF11245
PF10810		4376	PF10810
PF10818		4377	PF10818
PF10739		4378	PF10739
PF10826		4379	PF10826
PF10827		4380	PF10827
PF10830		4381	PF10830
PF10829		4382	PF10829
PF10742		4383	PF10742
PF10831		4384	PF10831
PF10832		4385	PF10832
PF10834		4386	PF10834
PF10812		4387	PF10812
PF10817		4388	PF10817
